fips_code,county_name,state_name,pop25,pop_25plus_highschool_plus,pop_25plus_bachelor_plus
54005,Boone County,West Virginia,15300,12971,1826
54007,Braxton County,West Virginia,9215,7711,1093
54009,Brooke County,West Virginia,16131,14908,3533
54011,Cabell County,West Virginia,62148,55943,20166
54013,Calhoun County,West Virginia,4623,3969,467
54015,Clay County,West Virginia,5461,4592,643
54017,Doddridge County,West Virginia,5819,4802,739
54019,Fayette County,West Virginia,29064,25015,4677
54021,Gilmer County,West Virginia,5344,4354,1062
54023,Grant County,West Virginia,8109,7330,1455
54025,Greenbrier County,West Virginia,24167,21097,5334
54027,Hampshire County,West Virginia,17554,15566,2853
54029,Hancock County,West Virginia,21322,19170,4301
54031,Hardy County,West Virginia,10682,9248,1673
54033,Harrison County,West Virginia,46654,41429,12080
54035,Jackson County,West Virginia,19807,17706,3846
54037,Jefferson County,West Virginia,41038,36931,13840
54039,Kanawha County,West Virginia,129222,117264,37829
54041,Lewis County,West Virginia,11982,10587,2092
54043,Lincoln County,West Virginia,14332,11726,1203
54045,Logan County,West Virginia,22941,18960,3175
54047,McDowell County,West Virginia,13847,10510,796
54049,Marion County,West Virginia,38724,35715,10006
54051,Marshall County,West Virginia,22455,20817,4284
54053,Mason County,West Virginia,18289,15930,2968
54055,Mercer County,West Virginia,41824,36222,8644
54057,Mineral County,West Virginia,19530,18223,4455
54059,Mingo County,West Virginia,16275,12443,1355
54061,Monongalia County,West Virginia,65916,61985,31598
54063,Monroe County,West Virginia,9029,7932,1393
54065,Morgan County,West Virginia,13201,11600,2325
54067,Nicholas County,West Virginia,17928,15782,3414
54069,Ohio County,West Virginia,29537,27352,9609
54071,Pendleton County,West Virginia,4561,3975,933
54073,Pleasants County,West Virginia,5486,4835,803
54075,Pocahontas County,West Virginia,6002,5032,948
54077,Preston County,West Virginia,25810,22152,4617
54079,Putnam County,West Virginia,40592,37810,11530
54081,Raleigh County,West Virginia,52444,44848,11342
54083,Randolph County,West Virginia,20404,17909,3869
54085,Ritchie County,West Virginia,6197,5227,796
54087,Roane County,West Virginia,10082,8360,1431
54089,Summers County,West Virginia,9298,7711,1487
54091,Taylor County,West Virginia,12119,10465,2103
54093,Tucker County,West Virginia,5340,4747,1292
54095,Tyler County,West Virginia,6046,5537,947
54097,Upshur County,West Virginia,16372,14478,2854
54099,Wayne County,West Virginia,27706,23631,4899
54101,Webster County,West Virginia,6041,4840,759
54103,Wetzel County,West Virginia,10151,9127,1371
54105,Wirt County,West Virginia,3731,3316,606
54107,Wood County,West Virginia,60104,54406,13791
54109,Wyoming County,West Virginia,15216,11874,1833
55001,Adams County,Wisconsin,16927,15062,2923
55003,Ashland County,Wisconsin,11193,10654,2474
55005,Barron County,Wisconsin,33363,30603,7434
55007,Bayfield County,Wisconsin,12787,12297,4474
55009,Brown County,Wisconsin,181853,169645,58981
55011,Buffalo County,Wisconsin,9759,8977,2156
55013,Burnett County,Wisconsin,13154,12205,2894
55015,Calumet County,Wisconsin,36807,34878,11975
55017,Chippewa County,Wisconsin,47613,44509,11494
55019,Clark County,Wisconsin,21547,17786,2891
55021,Columbia County,Wisconsin,42012,39419,10788
55023,Crawford County,Wisconsin,11819,10920,2161
55025,Dane County,Wisconsin,375709,361731,204572
55027,Dodge County,Wisconsin,64366,59507,12823
55029,Door County,Wisconsin,23692,22885,8792
55031,Douglas County,Wisconsin,31972,30256,8876
55033,Dunn County,Wisconsin,28247,26679,8257
55035,Eau Claire County,Wisconsin,68214,65491,24324
55037,Florence County,Wisconsin,3671,3360,849
55039,Fond du Lac County,Wisconsin,72965,67865,16498
55041,Forest County,Wisconsin,6860,6224,1063
55043,Grant County,Wisconsin,32566,30249,7999
55045,Green County,Wisconsin,26465,24842,7139
55047,Green Lake County,Wisconsin,13581,12428,3058
55049,Iowa County,Wisconsin,17037,16270,4852
55051,Iron County,Wisconsin,4946,4717,1156
55053,Jackson County,Wisconsin,14976,13844,2437
55055,Jefferson County,Wisconsin,59566,55327,16755
55057,Juneau County,Wisconsin,19781,17737,3219
55059,Kenosha County,Wisconsin,114968,105146,35366
55061,Kewaunee County,Wisconsin,14766,13821,3036
55063,La Crosse County,Wisconsin,78276,75517,28244
55065,Lafayette County,Wisconsin,11347,10323,2340
55067,Langlade County,Wisconsin,14390,12920,2329
55069,Lincoln County,Wisconsin,21496,19876,4177
55071,Manitowoc County,Wisconsin,58830,54328,13079
55073,Marathon County,Wisconsin,96557,89883,26333
55075,Marinette County,Wisconsin,31311,29163,6101
55077,Marquette County,Wisconsin,11829,10871,1793
55078,Menominee County,Wisconsin,2479,2362,486
55079,Milwaukee County,Wisconsin,619168,554622,209851
55081,Monroe County,Wisconsin,31187,28332,6230
55083,Oconto County,Wisconsin,29100,27094,5441
55085,Oneida County,Wisconsin,29371,28118,8350
55087,Outagamie County,Wisconsin,131167,124285,41952
55089,Ozaukee County,Wisconsin,65004,63591,32739
55091,Pepin County,Wisconsin,5297,5041,1252
55093,Pierce County,Wisconsin,27223,26044,8707
55095,Polk County,Wisconsin,33234,31108,7865
55097,Portage County,Wisconsin,46058,43672,15520
55099,Price County,Wisconsin,10775,10057,1838
55101,Racine County,Wisconsin,135728,124306,37985
55103,Richland County,Wisconsin,12322,11347,2553
55105,Rock County,Wisconsin,113021,104674,29085
55107,Rusk County,Wisconsin,10410,9610,1697
55109,St. Croix County,Wisconsin,64928,62542,25574
55111,Sauk County,Wisconsin,46261,43189,12256
55113,Sawyer County,Wisconsin,13856,12869,3769
55115,Shawano County,Wisconsin,29458,27378,5509
55117,Sheboygan County,Wisconsin,82470,77144,22530
55119,Taylor County,Wisconsin,13972,12596,2327
55121,Trempealeau County,Wisconsin,20445,18730,4136
55123,Vernon County,Wisconsin,20743,18767,5153
55125,Vilas County,Wisconsin,18421,17709,5623
55127,Walworth County,Wisconsin,71154,65828,22995
55129,Washburn County,Wisconsin,12696,11901,2990
55131,Washington County,Wisconsin,98116,93791,34133
55133,Waukesha County,Wisconsin,292041,283690,139995
55135,Waupaca County,Wisconsin,37708,34704,7614
55137,Waushara County,Wisconsin,18831,16965,3269
55139,Winnebago County,Wisconsin,116770,110363,36248
55141,Wood County,Wisconsin,52951,49508,11344
56001,Albany County,Wyoming,21380,20727,11868
56003,Big Horn County,Wyoming,8062,7097,1684
56005,Campbell County,Wyoming,30797,28296,6841
56007,Carbon County,Wyoming,10170,9278,2318
56009,Converse County,Wyoming,9499,8905,2173
56011,Crook County,Wyoming,5109,4846,1226
56013,Fremont County,Wyoming,26522,24806,6698
56015,Goshen County,Wyoming,8988,8357,2212
56017,Hot Springs County,Wyoming,3328,3143,878
56019,Johnson County,Wyoming,6304,5963,1911
56021,Laramie County,Wyoming,68915,65108,22081
56023,Lincoln County,Wyoming,13590,12862,3278
56025,Natrona County,Wyoming,54406,51007,14891
56027,Niobrara County,Wyoming,1915,1803,375
56029,Park County,Wyoming,21673,20765,7576
56031,Platte County,Wyoming,6565,6011,1281
56033,Sheridan County,Wyoming,22376,21557,7468
56035,Sublette County,Wyoming,6327,6089,1967
56037,Sweetwater County,Wyoming,27675,25608,5639
56039,Teton County,Wyoming,17955,17445,10992
56041,Uinta County,Wyoming,13387,12665,2854
56043,Washakie County,Wyoming,5501,5029,1212
56045,Weston County,Wyoming,5060,4635,913
