fips_code,county_name,state_name,pct_households_owner_occupied,pct_households_renter_occupied
55101,Racine County,Wisconsin,71.1,28.9
55103,Richland County,Wisconsin,76.5,23.5
55105,Rock County,Wisconsin,70.6,29.4
55107,Rusk County,Wisconsin,77.5,22.5
55109,St. Croix County,Wisconsin,78.9,21.1
55111,Sauk County,Wisconsin,73.1,26.9
55113,Sawyer County,Wisconsin,77.4,22.6
55115,Shawano County,Wisconsin,78.6,21.4
55117,Sheboygan County,Wisconsin,71.3,28.7
55119,Taylor County,Wisconsin,79.2,20.8
55121,Trempealeau County,Wisconsin,73.8,26.2
55123,Vernon County,Wisconsin,81.1,18.9
55125,Vilas County,Wisconsin,83.5,16.5
55127,Walworth County,Wisconsin,70.6,29.4
55129,Washburn County,Wisconsin,80.9,19.1
55131,Washington County,Wisconsin,78.1,21.9
55133,Waukesha County,Wisconsin,76.4,23.6
55135,Waupaca County,Wisconsin,74.8,25.2
55137,Waushara County,Wisconsin,83.0,17.0
55139,Winnebago County,Wisconsin,65.8,34.2
55141,Wood County,Wisconsin,73.4,26.6
56001,Albany County,Wyoming,49.4,50.6
56003,Big Horn County,Wyoming,77.2,22.8
56005,Campbell County,Wyoming,78.4,21.6
56007,Carbon County,Wyoming,76.8,23.2
56009,Converse County,Wyoming,78.3,21.7
56011,Crook County,Wyoming,76.0,24.0
56013,Fremont County,Wyoming,70.7,29.3
56015,Goshen County,Wyoming,74.1,25.9
56017,Hot Springs County,Wyoming,72.6,27.4
56019,Johnson County,Wyoming,79.6,20.4
56021,Laramie County,Wyoming,70.8,29.2
56023,Lincoln County,Wyoming,80.1,19.9
56025,Natrona County,Wyoming,73.6,26.4
56027,Niobrara County,Wyoming,65.2,34.8
56029,Park County,Wyoming,74.7,25.3
56031,Platte County,Wyoming,72.5,27.5
56033,Sheridan County,Wyoming,69.9,30.1
56035,Sublette County,Wyoming,81.1,18.9
56037,Sweetwater County,Wyoming,74.0,26.0
56039,Teton County,Wyoming,61.5,38.5
56041,Uinta County,Wyoming,76.5,23.5
56043,Washakie County,Wyoming,74.2,25.8
56045,Weston County,Wyoming,89.0,11.0
